id,study_name,effect_key,b,s,n,specialty,outcome_group,outcome_flag,outcome_nr,comparison_nr,RCT,study_year,outcome_name,comparison_name,z,gold_answer_GPT4,llama3-8b-8192,llama3-70b-8192,llama-3_1-70b-versatile,mixtral-8x7b-32768,gemma-7b-it,human_response,MV,llama3-8b-8192_cleaned,llama3-70b-8192_cleaned,llama-3_1-70b-versatile_cleaned,mixtral-8x7b-32768_cleaned,gemma-7b-it_cleaned,MV_cleaned,gold_answer_GPT4_cleaned,gemini-1_5-flash-002,gemini-1_5-flash-002_tokens,gemini-1_5-flash-002_logprobs,gemini-1_5-pro-002,gemini-1_5-flash-002_cleaned,gemini-1_5-pro-002_cleaned,meta-llama_Llama-3_2-1B-Instruct,meta-llama_Llama-3_2-1B-Instruct_cleaned,meta-llama_Llama-3_2-3B-Instruct,meta-llama_Llama-3_2-3B-Instruct_cleaned,meta-llama_Llama-3_2-1B-Instruct_probs,meta-llama_Llama-3_2-3B-Instruct_probs,microsoft_Phi-3_5-mini-instruct,google_gemma-2-2b-it,microsoft_Phi-3_5-mini-instruct_cleaned,google_gemma-2-2b-it_cleaned,microsoft_Phi-3_5-mini-instruct_probs,google_gemma-2-2b-it_probs,ibm-granite_granite-3_0-3b-a800m-instruct,ibm-granite_granite-3_0-2b-instruct,ibm-granite_granite-3_0-3b-a800m-instruct_cleaned,ibm-granite_granite-3_0-2b-instruct_cleaned,Qwen_Qwen2_5-3B-Instruct,Qwen_Qwen2_5-3B-Instruct_cleaned,ibm-granite_granite-3_0-3b-a800m-instruct_probs,ibm-granite_granite-3_0-2b-instruct_probs,Qwen_Qwen2_5-3B-Instruct_probs,label,question,question_id,user,status
CD000053,Sacko 2009 MLI,STD-Sacko-2009-MLI 1.16 0.098 150 150,0.357600441459675,0.235231531400485,300,Infectious Diseases,efficacy,DICH,1,4,yes,2009.0,Praziquantel 40 mg/single dose versus praziquantel 2 x 40 mg/kg: parasitological failure,Praziquantel 40 mg/kg single dose versus praziquantel 2 x 40 mg/kg or 3 x 40 mg/kg,1.52020623821411,negative,negative,negative,negative.,negative,"negative.

the outcome",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9933584710945266,"negative
",neg,neg,negative.,neg,negative,neg,0.592558018652334,0.8293598254584145, negative,"negative 
",neg,neg,0.9914038472605068,0.653884313483514,the outcome ',negative,neg,neg,negative,neg,0.3020724227291574,0.9786084335097592,0.998441862772418,,"In a medical study on 'Praziquantel 40 mg/kg single dose versus praziquantel 2 x 40 mg/kg or 3 x 40 mg/kg', the outcome is 'Praziquantel 40 mg/single dose versus praziquantel 2 x 40 mg/kg: parasitological failure'.",Q98,empty,available
CD000053,van den Biggelaar 02 GAB,STD-van-den-Biggelaar-02-GAB 2.707 0.313 41 21,2.91777073208428,0.700937045185045,62,Infectious Diseases,efficacy,DICH,1,5,yes,nan,Parasitological failure,Praziquantel 40 mg/kg single dose versus multiple doses,4.16267160100519,negative,negative,negative,negative.,negative,"negative.

parasito",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9837228599420847,"negative
",neg,neg,negative.,neg,negative,neg,0.5873820168764962,0.7501019875983186, negative,"negative 
",neg,neg,0.9687988087715924,0.5756639592636312,the outcome ',negative,neg,neg,negative,neg,0.3655258679508241,0.971066334499896,0.9996712097084248,,"In a medical study on 'Praziquantel 40 mg/kg single dose versus multiple doses', the outcome is 'Parasitological failure'.",Q99,empty,available
CD000053,Wilkins 1987 GMB,STD-Wilkins-1987-GMB 0.448 0.264 33 39,-1.75785791755237,0.520429048943587,72,Infectious Diseases,efficacy,DICH,1,10,yes,1987.0,Praziquantel 40 mg/kg single dose versus metrifonate 10 mg/kg single dose: parasitological failure,Praziquantel versus metrifonate,-3.37770906739474,negative,negative,negative,negative.,negative,"negative.

the outcome",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9886695090403284,"negative
",neg,neg,negative.,neg,negative,neg,0.4724236268614088,0.7496525899763024, negative,"negative 
",neg,neg,0.7871666252080688,0.5112477662156155,the outcome ',positive,neg,pos,negative,neg,0.3714729400067793,0.8660583185484028,0.9404686582477024,,"In a medical study on 'Praziquantel versus metrifonate', the outcome is 'Praziquantel 40 mg/kg single dose versus metrifonate 10 mg/kg single dose: parasitological failure'.",Q100,empty,available
CD000054,Martin 1997,STD-Martin-1997 7.426 2 202 203,1.10848891216402,1.63601450199471,405,Pregnancy & Childbirth,efficacy,DICH,1,1,no,1997.0,Neonatal death,Antibiotic therapy versus placebo or no therapy,0.677554453712052,negative,negative,negative,negative.,negative,"negative.

neonatal",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9987356485666372,"negative
",neg,neg,negative.,neg,negative.,neg,0.7536742212861612,0.8276584461534359, negative,"negative 
",neg,neg,0.9495506814018606,0.5988209104294173,negative.,negative,neg,neg,negative,neg,0.5031037592048043,0.9194119532029632,0.9999349159632668,,"In a medical study on 'Antibiotic therapy versus placebo or no therapy', the outcome is 'Neonatal death'.",Q101,empty,available
CD000055,Canadian Trial,STD-Canadian-Trial 0.363 0.089 1391 1396,-1.05758548217283,0.0953946120934783,2787,Pregnancy & Childbirth,efficacy,DICH,1,1,no,nan,Not complied with allocated procedure,Chorion villus sampling vs amniocentesis,-11.0864278281932,neutral,neutral,negative,negative.,"negative, because it","negative.

the outcome",neu,negative,neu,neg,neg,neg,neg,neg,neu,"negative
",negative,0.5038927153193015,"negative
",neg,neg,negative.,neg,negative,neg,0.658801929938268,0.8340264454316747, negative,"negative 
",neg,neg,0.914800791274229,0.514440817792089,neutral. the,negative,neu,neg,negative,neg,0.4207071128670661,0.9547417160375314,0.8937824829482801,,"In a medical study on 'Chorion villus sampling vs amniocentesis', the outcome is 'Not complied with allocated procedure'.",Q102,empty,available
CD000055,Danish Trial,STD-Danish-Trial 1.931 0.197 1443 1074,0.714200589757778,0.218001980391916,2517,Pregnancy & Childbirth,efficacy,DICH,1,2,no,nan,Number of abnormal karyotypes,Transabdominal CVS vs amniocentesis,3.27611973282909,negative,negative,negative,negative.,"negative

in the","negative.

an abnormal",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9965120574531808,"negative
",neg,neg,negative.,neg,negative,neg,0.3267309433797526,0.7861237724113409, negative,"negative 
",neg,neg,0.7119237873229571,0.7609195809148825,positive.,negative,pos,neg,negative,neg,0.3514927893082971,0.5229025646305032,0.6937185075821563,,"In a medical study on 'Transabdominal CVS vs amniocentesis', the outcome is 'Number of abnormal karyotypes'.",Q103,empty,available
CD000056,Connaughton 1974,STD-Connaughton-1974 1.292 0.506 31 31,0.260883879297057,0.511512755603708,62,Gynaecology & Urology,efficacy,DICH,1,1,no,1974.0,Ovulation following all dose ranges,Clomiphene citrate in oligo-amenorrheic women vs placebo,0.510024190871156,positive,positive,positive,positive,positive,"positive.

ovulation",pos,negative,pos,pos,pos,pos,pos,neg,pos,"positive
",positive,0.9981324634206146,"positive
",pos,pos,positive.,pos,positive,pos,0.5261927450112935,0.8312693206364412, positive,"positive 
",pos,pos,0.9966231561692924,0.8329611055035357,positive.,positive,pos,pos,positive,pos,0.5937331929773131,0.5021924612051691,0.9983305238490786,,"In a medical study on 'Clomiphene citrate in oligo-amenorrheic women vs placebo', the outcome is 'Ovulation following all dose ranges'.",Q104,empty,available
CD000057,Battacharya 2008,STD-Battacharya-2008 0.789 0.285 192 193,-0.238222788150325,0.28626354111431,385,Gynaecology & Urology,efficacy,DICH,1,1,yes,2008.0,Live birth per woman randomised,Clomiphene versus placebo or no treatment in unexplained subfertility,-0.832179980807261,positive,positive,positive,positive,positive,"positive.

live birth",pos,negative,pos,pos,pos,pos,pos,neg,pos,"positive
",positive,0.9997305369916796,"positive
",pos,pos,positive.,pos,positive,pos,0.5780201175349657,0.5898841539360133, positive,"positive 
",pos,pos,0.9283985238477086,0.8477043901740333,positive.,positive,pos,pos,positive,pos,0.5437911685428185,0.983115039765592,0.999652983018083,,"In a medical study on 'Clomiphene versus placebo or no treatment in unexplained subfertility', the outcome is 'Live birth per woman randomised'.",Q105,empty,available
CD000058,Glassman 1988,STD-Glassman-1988 5.182 0.745 33 38,1.90954250488444,0.824957911384305,71,Psychiatry & Mental Health,efficacy,DICH,1,1,no,1988.0,Smoking Cessation,Clonidine vs placebo,2.31471506428754,positive,positive,positive,positive,positive,"positive.

smoking cessation",pos,negative,pos,pos,pos,pos,pos,neg,pos,"positive
",positive,0.9991764929681884,"positive
",pos,pos,positive.,pos,positive,pos,0.6079600216924397,0.5461511711497389, positive,"positive 
",pos,pos,0.9603523878839078,0.8371455799380835,positive. s,positive,pos,pos,positive,pos,0.4458451680544384,0.7653378527453386,0.9899756297038118,,"In a medical study on 'Clonidine vs placebo', the outcome is 'Smoking Cessation'.",Q106,empty,available
CD000059,Essock 1996 (H/CPZ/Flu),STD-Essock-1996-_x0028_H_x002f_CPZ_x002f_Flu_x0029_ 0.645 0.805 138 89,-0.450927482184922,0.828071241531076,227,Psychiatry & Mental Health,efficacy,DICH,1,1,no,1996.0,Death,CLOZAPINE versus TYPICAL ANTIPSYCHOTICS - OVERALL,-0.544551554949755,negative,negative,negative,negative.,negative,"negative.

death is",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9997387536307772,"negative
",neg,neg,negative.,neg,negative.,neg,0.8796695528445299,0.7466883793975253, negative,"negative 
",neg,neg,0.997146427870322,0.7100662281814195,the outcome ',negative,neg,neg,negative,neg,0.3848448828833862,0.9927984719208872,0.9997971469430568,,"In a medical study on 'CLOZAPINE versus TYPICAL ANTIPSYCHOTICS - OVERALL', the outcome is 'Death'.",Q107,empty,available
CD000060,Benito Fernandez 2000,STD-Benito-Fernandez-2000 0.667 0.231 51 51,-0.723918839226699,0.405662778132638,102,Lungs,efficacy,DICH,1,1,no,2000.0,Primary outcome: hospital admissions,Anticholinergic and beta2-agonists versus beta2-agonists alone (all protocols),-1.78453355409897,negative,negative,negative,negative.,negative,"negative.

hospital admissions",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9982178535123036,"negative
",neg,neg,negative.,neg,negative.,neg,0.4067218839281881,0.6307074322173838, neutral,"negative 
",neu,neg,0.8459364607896422,0.8300866955685383,the primary outcome,negative,neg,neg,negative,neg,0.4235287673342648,0.8066474225420832,0.999758182843334,,"In a medical study on 'Anticholinergic and beta2-agonists versus beta2-agonists alone (all protocols)', the outcome is 'Primary outcome: hospital admissions'.",Q108,empty,available
CD000061,Daya 1995a,STD-Daya-1995a 1.723 0.362 115 117,0.554114618819437,0.37060024678788,232,Gynaecology & Urology,efficacy,DICH,1,1,no,1995.0,pregnancy per cycle start,FSH vs hMG in IVF: clinical pregnancy,1.49518146202583,positive,positive,positive,positive,positive,"positive.

pregnancy per",pos,negative,pos,pos,pos,pos,pos,neg,pos,"positive
",positive,0.9914884203612162,"positive
",pos,pos,negative.,neg,positive,pos,0.4108079357897709,0.7331549622292531, positive,"positive 
",pos,pos,0.9859345264816638,0.8308411051093519,positive.,positive,pos,pos,positive,pos,0.3859328790583742,0.9268589192055696,0.9998446944204132,,"In a medical study on 'FSH vs hMG in IVF: clinical pregnancy', the outcome is 'pregnancy per cycle start'.",Q109,empty,available
CD000062,Flint 1989,STD-Flint-1989 0.139 0.162 503 498,-2.60217206795214,0.257972984299229,1001,Pregnancy & Childbirth,efficacy,DICH,1,1,no,1989.0,Antenatal clinic waiting time > 15 min,Continuity of caregivers during pregnancy and childbirth,-10.0869944774288,negative,negative,negative,negative.,negative,"negative.

a longer",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9923041458995252,"negative
",neg,neg,negative.,neg,negative.,neg,0.4052658727823952,0.9077667398080036, negative,"negative 
",neg,neg,0.9850028107997972,0.6103627566077097,negative.,negative,neg,neg,negative,neg,0.4174914442870641,0.9842679889189732,0.8947159504025689,,"In a medical study on 'Continuity of caregivers during pregnancy and childbirth', the outcome is 'Antenatal clinic waiting time > 15 min'.",Q110,empty,available
CD000063,Athens 1993,STD-Athens-1993 1.1 0.168 746 682,0.104976261050519,0.184716749383225,1428,Pregnancy & Childbirth,efficacy,DICH,1,1,no,1993.0,Cesarean delivery,Continuous electronic fetal heart rate monitoring versus intermittent auscultation,0.568309378554126,negative,negative,negative,negative.,negative,"negative.

cesarean",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.99861152312721,"neutral
",neg,neu,negative.,neg,negative,neg,0.4397905576395054,0.8584907041085917, negative,"negative 
",neg,neg,0.8857507628800763,0.8093484737010451,the outcome ',negative,neg,neg,negative,neg,0.3668243670350065,0.8072699852763284,0.9805989223707684,,"In a medical study on 'Continuous electronic fetal heart rate monitoring versus intermittent auscultation', the outcome is 'Cesarean delivery'.",Q111,empty,available
CD000064,Bauer 1973,STD-Bauer-1973 0.425 0.616 28 26,-0.890067536775052,0.64297192893037,54,Neurology,efficacy,DICH,1,1,yes,1973.0,All deaths,Corticosteroids versus placebo,-1.38430232600627,negative,negative,negative,negative.,negative,"negative.

all deaths",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9992904089788696,"negative
",neg,neg,negative.,neg,negative,neg,0.7392459347021498,0.7513068710057068, negative,"negative 
",neg,neg,0.9908600142349614,0.8783525859615742,neutral. the,negative,neu,neg,negative,neg,0.2782564144103728,0.9754884998755352,0.9990132065753192,,"In a medical study on 'Corticosteroids versus placebo', the outcome is 'All deaths'.",Q112,empty,available
CD000065,AMSTERDAM 1980,STD-AMSTERDAM-1980 0.507 0.429 64 58,-0.69203791810566,0.439307169019123,122,Pregnancy & Childbirth,efficacy,DICH,1,1,no,1979.0,RDS,Corticosteroids versus placebo or no treatment,-1.57529393306016,negative,negative,negative,negative.,"negative

i am","negative.

rds (",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9984511856528266,"negative
",neg,neg,negative. r,neg,neutral,neu,0.5530715664563878,0.4621440684125106, negative,"negative 
",neg,neg,0.8423440609250329,0.6358193447964916,the outcome ',negative.,neg,neg,negative,neg,0.3600993982865593,0.9729026586139758,0.9997008741919668,,"In a medical study on 'Corticosteroids versus placebo or no treatment', the outcome is 'RDS'.",Q113,empty,available
CD000066,Buchanan 2010,STD-Buchanan-2010 0.801 0.13 122 123,-0.442698178555468,0.257122736074076,245,Pregnancy & Childbirth,efficacy,DICH,1,2,yes,2010.0,Presence of stretch marks,Topical preparations with active ingredients compared with other topical preparations with active ingredient,-1.72173875136397,negative,negative,negative,negative.,negative,"negative.

stretch marks",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9996993356086,"negative
",neg,neg,positive.,pos,negative,neg,0.4612057335285266,0.5682216423283999, negative,"negative 
",neg,neg,0.9170867369829834,0.5534363525495215,the outcome ',negative,neg,neg,negative,neg,0.3429402611403648,0.989287271415312,0.9052560837479732,,"In a medical study on 'Topical preparations with active ingredients compared with other topical preparations with active ingredient', the outcome is 'Presence of stretch marks'.",Q114,empty,available
CD000066,de Buman 1987,STD-de-Buman-1987 0.75 0.342 60 30,-0.405465108108164,0.488762609953839,90,Pregnancy & Childbirth,efficacy,DICH,1,1,yes,1987.0,Presence of stretch marks,Topical preparations with active ingredients compared with placebo or no treatment,-0.829574725747655,negative,negative,negative,negative.,negative,"negative.

stretch marks",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9996104782433056,"negative
",neg,neg,positive.,pos,neutral,neu,0.4823061390569171,0.4778304086806753, negative,"negative 
",neg,neg,0.9348675849259104,0.5850528341220083,the outcome ',negative,neg,neg,negative,neg,0.3694812447893413,0.97589999472531,0.9371993451776488,,"In a medical study on 'Topical preparations with active ingredients compared with placebo or no treatment', the outcome is 'Presence of stretch marks'.",Q115,empty,available
CD000067,Candy 1995,STD-Candy-1995 5.542 0.691 24 19,2.47653840011748,0.854547892654552,43,Gastroenterology,efficacy,DICH,1,1,no,1995.0,Maintenance of remission,Azathioprine versus placebo,2.89806858270332,positive,positive,positive,positive,positive,"positive.

maintenance of",pos,negative,pos,pos,pos,pos,pos,neg,pos,"positive
",positive,0.999885928056699,"positive
",pos,pos,positive.,pos,positive,pos,0.4782949871669716,0.5402125357677071, positive,"positive 
",pos,pos,0.985036005862605,0.9017102775037492,positive. maint,positive,pos,pos,positive,pos,0.5276344594065243,0.9266162730745198,0.979336882206631,,"In a medical study on 'Azathioprine versus placebo', the outcome is 'Maintenance of remission'.",Q116,empty,available
CD000067,Mantzaris 2004,STD-Mantzaris-2004 1.016 0.164 16 20,0.0800427076735361,0.850150816182876,36,Gastroenterology,efficacy,DICH,1,4,no,2004.0,Maintenance of remission,Azathioprine + infliximab versus infliximab,0.0941511860600486,positive,positive,positive,positive,positive,"positive.

maintenance of",pos,negative,pos,pos,pos,pos,pos,neg,pos,"positive
",positive,0.999455754955092,"positive
",pos,pos,positive.,pos,positive,pos,0.4900020781038388,0.6258126563788625, positive,"positive 
",pos,pos,0.9968260260935996,0.9205798439314892,positive. maint,positive,pos,pos,positive,pos,0.5825351132144034,0.8850780753690071,0.985070939633784,,"In a medical study on 'Azathioprine + infliximab versus infliximab', the outcome is 'Maintenance of remission'.",Q117,empty,available
CD000067,Mantzaris 2009,STD-Mantzaris-2009 1.654 0.195 38 39,1.32422193247751,0.498766952500267,77,Gastroenterology,efficacy,DICH,1,3,no,2009.0,Maintenance of remission,Azathioprine versus budesonide,2.65499132578717,positive,positive,positive,positive,positive,"positive.

maintenance of",pos,negative,pos,pos,pos,pos,pos,neg,pos,"positive
",positive,0.9996849247766268,"positive
",pos,pos,positive.,pos,positive,pos,0.4647598227266283,0.6003550445233764, positive,"positive 
",pos,pos,0.9924201538582816,0.8960332778556463,positive. maint,positive,pos,pos,positive,pos,0.5812794352238501,0.9346345826797556,0.986977152228968,,"In a medical study on 'Azathioprine versus budesonide', the outcome is 'Maintenance of remission'.",Q118,empty,available
CD000067,Maté-Jiménez 2000,STD-Mat_x00e9__x002d_Jim_x00e9_nez-2000 2.125 1.247 15 1,1.22377543162212,1.70811213297709,16,Gastroenterology,efficacy,DICH,1,2,no,2000.0,Maintenance of remission,Azathioprine or 6-mercaptopurine versus mesalazine or sulfasalazine,0.71644911829599,positive,positive,positive,positive,positive,"positive.

maintenance of",pos,negative,pos,pos,pos,pos,pos,neg,pos,"positive
",positive,0.9998511444200914,"positive
",pos,pos,positive.,pos,positive,pos,0.4754976110101214,0.6382640056891778, positive,"positive 
",pos,pos,0.9981889206172894,0.912165422551334,positive. maint,positive,pos,pos,positive,pos,0.6042991684755288,0.8443457530875429,0.9786408561949288,,"In a medical study on 'Azathioprine or 6-mercaptopurine versus mesalazine or sulfasalazine', the outcome is 'Maintenance of remission'.",Q119,empty,available
CD000069,Iffland 1989,STD-Iffland-1989 0.161 2.009 14 17,-0.969400557188104,1.67219563583754,31,Gynaecology & Urology,efficacy,DICH,1,1,no,1989.0,Live birth/ongoing pregnancies per woman randomised following treatment,Danazol versus placebo in unexplained subfertility,-0.579717191225995,positive,positive,positive,positive,positive,"positive.

live birth",pos,negative,pos,pos,pos,pos,pos,neg,pos,"positive
",positive,0.9981614395267993,"positive
",pos,pos,positive.,pos,positive,pos,0.5744747602179153,0.7003328460805467, positive,"positive 
",pos,pos,0.9283992432272222,0.845703557013388,positive.,positive,pos,pos,positive,pos,0.5425045562554242,0.9689387997621154,0.9991952701671272,,"In a medical study on 'Danazol versus placebo in unexplained subfertility', the outcome is 'Live birth/ongoing pregnancies per woman randomised following treatment'.",Q120,empty,available
